2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	5
0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5
0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	5
0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	5
6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	5
9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	5
0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	5
0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	5
0	0	0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	5
0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5
0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	5
0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	5
0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	5
0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	5
0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	5
0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	5
0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	5
7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	5
6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	5
0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	5
2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	5
0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	5
0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	5
0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	5
0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	5
0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	5
0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	5
0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	5
0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	5
0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	5
0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	5
10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5
0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	5
0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	5
8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	5
0	0	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	5
0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	5
0	0	0	0	11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	5
0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	12	5
0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	5
0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	5
0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	5
0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5
0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	5
0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	5
1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	5
0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	5
0	0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	5
0	0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	5
0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	5
0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	5
10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	5
0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	7	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	5
0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	5
0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	5
7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	5
0	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5
5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	12	12	12	5
0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	5
0	0	0	0	0	0	0	0	0	2	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	5
0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	12	12	5
0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	5
2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	12	5
2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	6	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	5
0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5
0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	5
8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	5
11	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	5
0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	12	12	12	12	12	5
8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5
0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	5
0	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	12	12	12	12	12	5
0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	5
0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	10	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	12	12	12	5
0	0	0	0	0	0	0	0	9	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	5
3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5
5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	12	12	5
0	3	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	2	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	5
0	0	0	0	0	0	0	11	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	5	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	5
0	0	0	0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	5	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	12	12	5
0	0	0	0	0	1	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	4	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
0	0	0	0	0	0	0	3	12	12	12	12	12	12	12	12	12	12	12	12	5
0	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5
